"Game_id","Year","Game_Type","Week","Date_Time","Favorite","Fav_id","Fav_abv","Underdog","Dog_id","Dog_abv","Line","Total","Fav_Home","Dog_Home","DATE","TIME","DATETIME","Season_id","W_id","L_id","PtsW","PtsL"
"20091206_7_11",2009,"reg","13","12/6 1:00 ET","Cincinnati",7,"CIN","Detroit",11,"DET",-13.5,42,"Y","N",2009-12-06,"1:00 PM",2009-12-06 13:00:00,"2009","7","11",23,13
"20091206_8_17",2009,"reg","13","12/6 4:05 ET","San Diego",17,"LAC","Cleveland",8,"CLE",-14,42.5,"N","Y",2009-12-06,"4:05 PM",2009-12-06 16:05:00,"2009","17","8",30,23
"20091206_9_23",2009,"reg","13","12/6 4:15 ET","Dallas",9,"DAL","NY Giants",23,"NYG",-1.5,45.5,"N","Y",2009-12-06,"4:15 PM",2009-12-06 16:15:00,"2009","23","9",31,24
"20091207_3_12",2009,"reg","13","12/7 8:35 ET","Green Bay",12,"GB","Baltimore",3,"BAL",-3.5,43,"Y","N",2009-12-07,"8:35 PM",2009-12-07 20:35:00,"2009","12","3",27,14
"20091210_8_27",2009,"reg","14","12/10 8:20 ET","Pittsburgh",27,"PIT","Cleveland",8,"CLE",-9.5,34,"N","Y",2009-12-10,"8:20 PM",2009-12-10 20:20:00,"2009","8","27",13,6
"20091213_10_14",2009,"reg","14","12/13 1:00 ET","Indianapolis",14,"IND","Denver",10,"DEN",-6.5,43.5,"Y","N",2009-12-13,"1:00 PM",2009-12-13 13:00:00,"2009","14","10",28,16
"20091213_13_29",2009,"reg","14","12/13 1:00 ET","Houston",13,"HOU","Seattle",29,"SEA",-7,44.5,"Y","N",2009-12-13,"1:00 PM",2009-12-13 13:00:00,"2009","13","29",34,7
"20091213_15_19",2009,"reg","14","12/13 1:00 ET","Jacksonville",15,"JAX","Miami",19,"MIA",-2,43,"Y","N",2009-12-13,"1:00 PM",2009-12-13 13:00:00,"2009","19","15",14,10
"20091213_18_31",2009,"reg","14","12/13 4:05 ET","Tennessee",31,"TEN","St. Louis",18,"LAR",-14,40,"Y","N",2009-12-13,"4:05 PM",2009-12-13 16:05:00,"2009","31","18",47,7
"20091213_2_22",2009,"reg","14","12/13 1:00 ET","New Orleans",22,"NO","Atlanta",2,"ATL",-10,50,"N","Y",2009-12-13,"1:00 PM",2009-12-13 13:00:00,"2009","22","2",26,23
"20091213_23_26",2009,"reg","14","12/13 8:20 ET","Philadelphia",26,"PHI","NY Giants",23,"NYG",-1,43,"N","Y",2009-12-13,"8:20 PM",2009-12-13 20:20:00,"2009","26","23",45,38
"20091213_24_30",2009,"reg","14","12/13 1:00 ET","NY Jets",24,"NYJ","Tampa Bay",30,"TB",-3.5,36.5,"N","Y",2009-12-13,"1:00 PM",2009-12-13 13:00:00,"2009","24","30",26,3
"20091213_25_32",2009,"reg","14","12/13 4:05 ET","Washington",32,"WAS","Oakland",25,"OAK",-2,37.5,"N","Y",2009-12-13,"4:05 PM",2009-12-13 16:05:00,"2009","32","25",34,13
"20091213_3_11",2009,"reg","14","12/13 1:00 ET","Baltimore",3,"BAL","Detroit",11,"DET",-14,40,"Y","N",2009-12-13,"1:00 PM",2009-12-13 13:00:00,"2009","3","11",48,3
"20091213_4_16",2009,"reg","14","12/13 1:00 ET","Buffalo",4,"BUF","Kansas City",16,"KC",-2.5,38,"N","Y",2009-12-13,"1:00 PM",2009-12-13 13:00:00,"2009","4","16",16,10
"20091213_5_21",2009,"reg","14","12/13 1:00 ET","New England",21,"NE","Carolina",5,"CAR",-12.5,43.5,"Y","N",2009-12-13,"1:00 PM",2009-12-13 13:00:00,"2009","21","5",20,10
"20091213_6_12",2009,"reg","14","12/13 1:00 ET","Green Bay",12,"GB","Chicago",6,"CHI",-4,41.5,"N","Y",2009-12-13,"1:00 PM",2009-12-13 13:00:00,"2009","12","6",21,14
"20091213_7_20",2009,"reg","14","12/13 1:00 ET","Minnesota",20,"MIN","Cincinnati",7,"CIN",-6,42.5,"Y","N",2009-12-13,"1:00 PM",2009-12-13 13:00:00,"2009","20","7",30,10
"20091213_9_17",2009,"reg","14","12/13 4:15 ET","Dallas",9,"DAL","San Diego",17,"LAC",-3.5,49,"Y","N",2009-12-13,"4:15 PM",2009-12-13 16:15:00,"2009","17","9",20,17
"20091214_1_28",2009,"reg","14","12/14 8:35 ET","Arizona",1,"ARI","San Francisco",28,"SF",-4,45,"N","Y",2009-12-14,"8:35 PM",2009-12-14 20:35:00,"2009","28","1",24,9
"20091217_14_15",2009,"reg","15","12/17 8:20 ET","Indianapolis",14,"IND","Jacksonville",15,"JAX",-3,43,"N","Y",2009-12-17,"8:20 PM",2009-12-17 20:20:00,"2009","14","15",35,31
"20091219_9_22",2009,"reg","15","12/19 8:20 ET","New Orleans",22,"NO","Dallas",9,"DAL",-7.5,53.5,"Y","N",2009-12-19,"8:20 PM",2009-12-19 20:20:00,"2009","9","22",24,17
"20091220_1_11",2009,"reg","15","12/20 1:00 ET","Arizona",1,"ARI","Detroit",11,"DET",-14,47,"N","Y",2009-12-20,"1:00 PM",2009-12-20 13:00:00,"2009","1","11",31,24
"20091220_10_25",2009,"reg","15","12/20 4:05 ET","Denver",10,"DEN","Oakland",25,"OAK",-14,37,"Y","N",2009-12-20,"4:05 PM",2009-12-20 16:05:00,"2009","25","10",20,19
"20091220_12_27",2009,"reg","15","12/20 4:15 ET","Pittsburgh",27,"PIT","Green Bay",12,"GB",-3,42,"Y","N",2009-12-20,"4:15 PM",2009-12-20 16:15:00,"2009","27","12",37,36
"20091220_13_18",2009,"reg","15","12/20 1:00 ET","Houston",13,"HOU","St. Louis",18,"LAR",-14,43.5,"N","Y",2009-12-20,"1:00 PM",2009-12-20 13:00:00,"2009","13","18",16,13
"20091220_19_31",2009,"reg","15","12/20 1:00 ET","Tennessee",31,"TEN","Miami",19,"MIA",-5,43,"Y","N",2009-12-20,"1:00 PM",2009-12-20 13:00:00,"2009","31","19",27,24
"20091220_2_24",2009,"reg","15","12/20 1:00 ET","NY Jets",24,"NYJ","Atlanta",2,"ATL",-5.5,36,"Y","N",2009-12-20,"1:00 PM",2009-12-20 13:00:00,"2009","2","24",10,7
"20091220_26_28",2009,"reg","15","12/20 4:15 ET","Philadelphia",26,"PHI","San Francisco",28,"SF",-7.5,41,"Y","N",2009-12-20,"4:15 PM",2009-12-20 16:15:00,"2009","26","28",27,13
"20091220_29_30",2009,"reg","15","12/20 4:15 ET","Seattle",29,"SEA","Tampa Bay",30,"TB",-6.5,39,"Y","N",2009-12-20,"4:15 PM",2009-12-20 16:15:00,"2009","30","29",24,7
"20091220_3_6",2009,"reg","15","12/20 4:15 ET","Baltimore",3,"BAL","Chicago",6,"CHI",-11,39.5,"Y","N",2009-12-20,"4:15 PM",2009-12-20 16:15:00,"2009","3","6",31,7
"20091220_4_21",2009,"reg","15","12/20 1:00 ET","New England",21,"NE","Buffalo",4,"BUF",-7,41,"N","Y",2009-12-20,"1:00 PM",2009-12-20 13:00:00,"2009","21","4",17,10
"20091220_5_20",2009,"reg","15","12/20 8:20 ET","Minnesota",20,"MIN","Carolina",5,"CAR",-8.5,42.5,"N","Y",2009-12-20,"8:20 PM",2009-12-20 20:20:00,"2009","5","20",26,7
"20091220_7_17",2009,"reg","15","12/20 4:05 ET","San Diego",17,"LAC","Cincinnati",7,"CIN",-7,44,"Y","N",2009-12-20,"4:05 PM",2009-12-20 16:05:00,"2009","17","7",27,24
"20091220_8_16",2009,"reg","15","12/20 1:00 ET","Kansas City",16,"KC","Cleveland",8,"CLE",-2.5,38.5,"Y","N",2009-12-20,"1:00 PM",2009-12-20 13:00:00,"2009","8","16",41,34
"20091221_23_32",2009,"reg","15","12/21 8:35 ET","NY Giants",23,"NYG","Washington",32,"WAS",-3,44,"N","Y",2009-12-21,"8:35 PM",2009-12-21 20:35:00,"2009","23","32",45,12
"20091225_17_31",2009,"reg","16","12/25 7:30 ET","Tennessee",31,"TEN","San Diego",17,"LAC",-1.5,47.5,"Y","N",2009-12-25,"7:30 PM",2009-12-25 19:30:00,"2009","17","31",42,17
"20091227_1_18",2009,"reg","16","12/27 4:05 ET","Arizona",1,"ARI","St. Louis",18,"LAR",-16.5,43.5,"Y","N",2009-12-27,"4:05 PM",2009-12-27 16:05:00,"2009","1","18",31,10
"20091227_10_26",2009,"reg","16","12/27 4:15 ET","Philadelphia",26,"PHI","Denver",10,"DEN",-7,43.5,"Y","N",2009-12-27,"4:15 PM",2009-12-27 16:15:00,"2009","26","10",30,27
"20091227_11_28",2009,"reg","16","12/27 4:05 ET","San Francisco",28,"SF","Detroit",11,"DET",-14,41,"Y","N",2009-12-27,"4:05 PM",2009-12-27 16:05:00,"2009","28","11",20,6
"20091227_12_29",2009,"reg","16","12/27 1:00 ET","Green Bay",12,"GB","Seattle",29,"SEA",-13.5,43.5,"Y","N",2009-12-27,"1:00 PM",2009-12-27 13:00:00,"2009","12","29",48,10
"20091227_13_19",2009,"reg","16","12/27 1:00 ET","Miami",19,"MIA","Houston",13,"HOU",-1.5,46.5,"Y","N",2009-12-27,"1:00 PM",2009-12-27 13:00:00,"2009","13","19",27,20
"20091227_14_24",2009,"reg","16","12/27 4:15 ET","Indianapolis",14,"IND","NY Jets",24,"NYJ",-3,40.5,"Y","N",2009-12-27,"4:15 PM",2009-12-27 16:15:00,"2009","24","14",29,15
"20091227_15_21",2009,"reg","16","12/27 1:00 ET","New England",21,"NE","Jacksonville",15,"JAX",-9.5,44,"Y","N",2009-12-27,"1:00 PM",2009-12-27 13:00:00,"2009","21","15",35,7
"20091227_2_4",2009,"reg","16","12/27 1:00 ET","Atlanta",2,"ATL","Buffalo",4,"BUF",-8,40,"Y","N",2009-12-27,"1:00 PM",2009-12-27 13:00:00,"2009","2","4",31,3
"20091227_22_30",2009,"reg","16","12/27 1:00 ET","New Orleans",22,"NO","Tampa Bay",30,"TB",-14,48.5,"Y","N",2009-12-27,"1:00 PM",2009-12-27 13:00:00,"2009","30","22",20,17
"20091227_3_27",2009,"reg","16","12/27 1:00 ET","Pittsburgh",27,"PIT","Baltimore",3,"BAL",-3,43,"Y","N",2009-12-27,"1:00 PM",2009-12-27 13:00:00,"2009","27","3",23,20
"20091227_5_23",2009,"reg","16","12/27 1:00 ET","NY Giants",23,"NYG","Carolina",5,"CAR",-8.5,42.5,"Y","N",2009-12-27,"1:00 PM",2009-12-27 13:00:00,"2009","5","23",41,9
"20091227_7_16",2009,"reg","16","12/27 1:00 ET","Cincinnati",7,"CIN","Kansas City",16,"KC",-13.5,39.5,"Y","N",2009-12-27,"1:00 PM",2009-12-27 13:00:00,"2009","7","16",17,10
"20091227_8_25",2009,"reg","16","12/27 1:00 ET","Cleveland",8,"CLE","Oakland",25,"OAK",-3,37,"Y","N",2009-12-27,"1:00 PM",2009-12-27 13:00:00,"2009","8","25",23,9
"20091227_9_32",2009,"reg","16","12/27 8:20 ET","Dallas",9,"DAL","Washington",32,"WAS",-7,42,"N","Y",2009-12-27,"8:20 PM",2009-12-27 20:20:00,"2009","9","32",17,0
"20091228_6_20",2009,"reg","16","12/28 8:35 ET","Minnesota",20,"MIN","Chicago",6,"CHI",-8.5,41.5,"N","Y",2009-12-28,"8:35 PM",2009-12-28 20:35:00,"2009","6","20",36,30
"20100103_1_12",2010,"reg","17","1/3 4:15 ET","Arizona",1,"ARI","Green Bay",12,"GB",-3,42,"Y","N",2010-01-03,"4:15 PM",2010-01-03 16:15:00,"2009","12","1",33,7
"20100103_10_16",2010,"reg","17","1/3 4:15 ET","Denver",10,"DEN","Kansas City",16,"KC",-9,38,"Y","N",2010-01-03,"4:15 PM",2010-01-03 16:15:00,"2009","16","10",44,24
"20100103_13_21",2010,"reg","17","1/3 1:00 ET","Houston",13,"HOU","New England",21,"NE",-8,46.5,"Y","N",2010-01-03,"1:00 PM",2010-01-03 13:00:00,"2009","13","21",34,27
"20100103_17_32",2010,"reg","17","1/3 4:15 ET","San Diego",17,"LAC","Washington",32,"WAS",-3,39,"Y","N",2010-01-03,"4:15 PM",2010-01-03 16:15:00,"2009","17","32",23,20
"20100103_18_28",2010,"reg","17","1/3 1:00 ET","San Francisco",28,"SF","St. Louis",18,"LAR",-7,39.5,"N","Y",2010-01-03,"1:00 PM",2010-01-03 13:00:00,"2009","28","18",28,6
"20100103_19_27",2010,"reg","17","1/3 1:00 ET","Pittsburgh",27,"PIT","Miami",19,"MIA",-3,45.5,"N","Y",2010-01-03,"1:00 PM",2010-01-03 13:00:00,"2009","27","19",30,24
"20100103_2_30",2010,"reg","17","1/3 1:00 ET","Atlanta",2,"ATL","Tampa Bay",30,"TB",-3,42,"N","Y",2010-01-03,"1:00 PM",2010-01-03 13:00:00,"2009","2","30",20,10
"20100103_20_23",2010,"reg","17","1/3 1:00 ET","Minnesota",20,"MIN","NY Giants",23,"NYG",-8,48,"Y","N",2010-01-03,"1:00 PM",2010-01-03 13:00:00,"2009","20","23",44,7
"20100103_29_31",2010,"reg","17","1/3 4:15 ET","Tennessee",31,"TEN","Seattle",29,"SEA",-6,45,"N","Y",2010-01-03,"4:15 PM",2010-01-03 16:15:00,"2009","31","29",17,13
"20100103_3_25",2010,"reg","17","1/3 4:15 ET","Baltimore",3,"BAL","Oakland",25,"OAK",-10,39,"N","Y",2010-01-03,"4:15 PM",2010-01-03 16:15:00,"2009","3","25",21,13
"20100103_4_14",2010,"reg","17","1/3 1:00 ET","Buffalo",4,"BUF","Indianapolis",14,"IND",-8,32,"Y","N",2010-01-03,"1:00 PM",2010-01-03 13:00:00,"2009","4","14",30,7
"20100103_5_22",2010,"reg","17","1/3 1:00 ET","Carolina",5,"CAR","New Orleans",22,"NO",-10,41,"Y","N",2010-01-03,"1:00 PM",2010-01-03 13:00:00,"2009","5","22",23,10
"20100103_6_11",2010,"reg","17","1/3 1:00 ET","Chicago",6,"CHI","Detroit",11,"DET",-4.5,44.5,"N","Y",2010-01-03,"1:00 PM",2010-01-03 13:00:00,"2009","6","11",37,23
"20100103_7_24",2010,"reg","17","1/3 8:20 ET","NY Jets",24,"NYJ","Cincinnati",7,"CIN",-10,33.5,"Y","N",2010-01-03,"8:20 PM",2010-01-03 20:20:00,"2009","24","7",37,0
"20100103_8_15",2010,"reg","17","1/3 1:00 ET","Cleveland",8,"CLE","Jacksonville",15,"JAX",-2,35,"Y","N",2010-01-03,"1:00 PM",2010-01-03 13:00:00,"2009","8","15",23,17
"20100103_9_26",2010,"reg","17","1/3 4:15 ET","Dallas",9,"DAL","Philadelphia",26,"PHI",-3,47.5,"Y","N",2010-01-03,"4:15 PM",2010-01-03 16:15:00,"2009","9","26",24,0
"20100109_7_24",2010,"post","WC","1/9 4:30 ET","Cincinnati",7,"CIN","NY Jets",24,"NYJ",-2.5,34.5,"Y","N",2010-01-09,"4:30 PM",2010-01-09 16:30:00,"2009","24","7",24,14
"20100109_9_26",2010,"post","WC","1/9 8:00 ET","Dallas",9,"DAL","Philadelphia",26,"PHI",-3.5,46,"Y","N",2010-01-09,"8:00 PM",2010-01-09 20:00:00,"2009","9","26",34,14
"20100110_1_12",2010,"post","WC","1/10 4:40 ET","Green Bay",12,"GB","Arizona",1,"ARI",-3,48.5,"N","Y",2010-01-10,"4:40 PM",2010-01-10 16:40:00,"2009","1","12",51,45
"20100110_3_21",2010,"post","WC","1/10 1:00 ET","New England",21,"NE","Baltimore",3,"BAL",-3.5,44,"Y","N",2010-01-10,"1:00 PM",2010-01-10 13:00:00,"2009","3","21",33,14
"20100116_1_22",2010,"post","Div","1/16 4:30 ET","New Orleans",22,"NO","Arizona",1,"ARI",-7,56.5,"Y","N",2010-01-16,"4:30 PM",2010-01-16 16:30:00,"2009","22","1",45,14
"20100116_3_14",2010,"post","Div","1/16 8:15 ET","Indianapolis",14,"IND","Baltimore",3,"BAL",-6.5,44,"Y","N",2010-01-16,"8:15 PM",2010-01-16 20:15:00,"2009","14","3",20,3
"20100117_17_24",2010,"post","Div","1/17 4:40 ET","San Diego",17,"LAC","NY Jets",24,"NYJ",-8.5,43.5,"Y","N",2010-01-17,"4:40 PM",2010-01-17 16:40:00,"2009","24","17",17,14
"20100117_9_20",2010,"post","Div","1/17 1:00 ET","Minnesota",20,"MIN","Dallas",9,"DAL",-2.5,45,"Y","N",2010-01-17,"1:00 PM",2010-01-17 13:00:00,"2009","20","9",34,3
"20100124_14_24",2010,"post","Conf","1/24 3:00 ET","Indianapolis",14,"IND","NY Jets",24,"NYJ",-8,40.5,"Y","N",2010-01-24,"3:00 PM",2010-01-24 15:00:00,"2009","14","24",30,17
"20100124_20_22",2010,"post","Conf","1/24 6:40 ET","New Orleans",22,"NO","Minnesota",20,"MIN",-4,54,"Y","N",2010-01-24,"6:40 PM",2010-01-24 18:40:00,"2009","22","20",31,28
"20100207_14_22",2010,"post","SB","2/7 6:25 ET","Indianapolis",14,"IND","New Orleans",22,"NO",-4.5,57,"N","N",2010-02-07,"6:25 PM",2010-02-07 18:25:00,"2009","22","14",31,17
"20100909_20_22",2010,"reg","1","9/9 8:30 ET","New Orleans",22,"NO","Minnesota",20,"MIN",-5,49,"Y","N",2010-09-09,"8:30 PM",2010-09-09 20:30:00,"2010","22","20",14,9
"20100912_1_18",2010,"reg","1","9/12 4:15 ET","Arizona",1,"ARI","St. Louis",18,"LAR",-3,39,"N","Y",2010-09-12,"4:15 PM",2010-09-12 16:15:00,"2010","1","18",17,13
"20100912_10_15",2010,"reg","1","9/12 1:00 ET","Jacksonville",15,"JAX","Denver",10,"DEN",-3,41.5,"Y","N",2010-09-12,"1:00 PM",2010-09-12 13:00:00,"2010","15","10",24,17
"20100912_12_26",2010,"reg","1","9/12 4:15 ET","Green Bay",12,"GB","Philadelphia",26,"PHI",-3,48,"N","Y",2010-09-12,"4:15 PM",2010-09-12 16:15:00,"2010","12","26",27,20
"20100912_13_14",2010,"reg","1","9/12 1:00 ET","Indianapolis",14,"IND","Houston",13,"HOU",-1.5,48,"N","Y",2010-09-12,"1:00 PM",2010-09-12 13:00:00,"2010","13","14",34,24
"20100912_2_27",2010,"reg","1","9/12 1:00 ET","Atlanta",2,"ATL","Pittsburgh",27,"PIT",-1,39,"N","Y",2010-09-12,"1:00 PM",2010-09-12 13:00:00,"2010","27","2",15,9
"20100912_25_31",2010,"reg","1","9/12 1:00 ET","Tennessee",31,"TEN","Oakland",25,"OAK",-6.5,39.5,"Y","N",2010-09-12,"1:00 PM",2010-09-12 13:00:00,"2010","31","25",38,13
"20100912_28_29",2010,"reg","1","9/12 4:15 ET","San Francisco",28,"SF","Seattle",29,"SEA",-3,37,"N","Y",2010-09-12,"4:15 PM",2010-09-12 16:15:00,"2010","29","28",31,6
"20100912_4_19",2010,"reg","1","9/12 1:00 ET","Miami",19,"MIA","Buffalo",4,"BUF",-3,39,"N","Y",2010-09-12,"1:00 PM",2010-09-12 13:00:00,"2010","19","4",15,10
"20100912_5_23",2010,"reg","1","9/12 1:00 ET","NY Giants",23,"NYG","Carolina",5,"CAR",-5.5,40.5,"Y","N",2010-09-12,"1:00 PM",2010-09-12 13:00:00,"2010","23","5",31,18
"20100912_6_11",2010,"reg","1","9/12 1:00 ET","Chicago",6,"CHI","Detroit",11,"DET",-6.5,44.5,"Y","N",2010-09-12,"1:00 PM",2010-09-12 13:00:00,"2010","6","11",19,14
"20100912_7_21",2010,"reg","1","9/12 1:00 ET","New England",21,"NE","Cincinnati",7,"CIN",-5,45,"Y","N",2010-09-12,"1:00 PM",2010-09-12 13:00:00,"2010","21","7",38,24
"20100912_8_30",2010,"reg","1","9/12 1:00 ET","Tampa Bay",30,"TB","Cleveland",8,"CLE",-3,37,"Y","N",2010-09-12,"1:00 PM",2010-09-12 13:00:00,"2010","30","8",17,14
"20100912_9_32",2010,"reg","1","9/12 8:20 ET","Dallas",9,"DAL","Washington",32,"WAS",-3.5,40,"N","Y",2010-09-12,"8:20 PM",2010-09-12 20:20:00,"2010","32","9",13,7
"20100913_16_17",2010,"reg","1","9/13 10:15 ET","San Diego",17,"LAC","Kansas City",16,"KC",-4,45.5,"N","Y",2010-09-13,"10:15 PM",2010-09-13 22:15:00,"2010","16","17",21,14
"20100913_3_24",2010,"reg","1","9/13 7:00 ET","NY Jets",24,"NYJ","Baltimore",3,"BAL",-1,36,"Y","N",2010-09-13,"7:00 PM",2010-09-13 19:00:00,"2010","3","24",10,9
"20100919_1_2",2010,"reg","2","9/19 1:00 ET","Atlanta",2,"ATL","Arizona",1,"ARI",-7,43,"Y","N",2010-09-19,"1:00 PM",2010-09-19 13:00:00,"2010","2","1",41,7
"20100919_10_29",2010,"reg","2","9/19 4:05 ET","Denver",10,"DEN","Seattle",29,"SEA",-3,41,"Y","N",2010-09-19,"4:05 PM",2010-09-19 16:05:00,"2010","10","29",31,14
"20100919_11_26",2010,"reg","2","9/19 1:00 ET","Philadelphia",26,"PHI","Detroit",11,"DET",-6.5,41,"N","Y",2010-09-19,"1:00 PM",2010-09-19 13:00:00,"2010","26","11",35,32
"20100919_13_32",2010,"reg","2","9/19 4:15 ET","Houston",13,"HOU","Washington",32,"WAS",-2.5,43,"N","Y",2010-09-19,"4:15 PM",2010-09-19 16:15:00,"2010","13","32",30,27
"20100919_14_23",2010,"reg","2","9/19 8:20 ET","Indianapolis",14,"IND","NY Giants",23,"NYG",-4.5,48,"Y","N",2010-09-19,"8:20 PM",2010-09-19 20:20:00,"2010","14","23",38,14
"20100919_15_17",2010,"reg","2","9/19 4:15 ET","San Diego",17,"LAC","Jacksonville",15,"JAX",-7,45,"Y","N",2010-09-19,"4:15 PM",2010-09-19 16:15:00,"2010","17","15",38,13
"20100919_18_25",2010,"reg","2","9/19 4:05 ET","Oakland",25,"OAK","St. Louis",18,"LAR",-3.5,37.5,"Y","N",2010-09-19,"4:05 PM",2010-09-19 16:05:00,"2010","25","18",16,14
"20100919_19_20",2010,"reg","2","9/19 1:00 ET","Minnesota",20,"MIN","Miami",19,"MIA",-5.5,41,"Y","N",2010-09-19,"1:00 PM",2010-09-19 13:00:00,"2010","19","20",14,10
"20100919_21_24",2010,"reg","2","9/19 4:15 ET","New England",21,"NE","NY Jets",24,"NYJ",-3,39.5,"N","Y",2010-09-19,"4:15 PM",2010-09-19 16:15:00,"2010","24","21",28,14
"20100920_22_28",2010,"reg","2","9/20 8:20 ET","New Orleans",22,"NO","San Francisco",28,"SF",-4.5,44,"N","Y",2010-09-19,"8:20 PM",2010-09-20 20:20:00,"2010","22","28",25,22
"20100919_27_31",2010,"reg","2","9/19 1:00 ET","Tennessee",31,"TEN","Pittsburgh",27,"PIT",-6,37,"Y","N",2010-09-19,"1:00 PM",2010-09-19 13:00:00,"2010","27","31",19,11
"20100919_3_7",2010,"reg","2","9/19 1:00 ET","Baltimore",3,"BAL","Cincinnati",7,"CIN",-3,39.5,"N","Y",2010-09-19,"1:00 PM",2010-09-19 13:00:00,"2010","7","3",15,10
"20100919_4_12",2010,"reg","2","9/19 1:00 ET","Green Bay",12,"GB","Buffalo",4,"BUF",-12.5,43,"Y","N",2010-09-19,"1:00 PM",2010-09-19 13:00:00,"2010","12","4",34,7
"20100919_5_30",2010,"reg","2","9/19 1:00 ET","Carolina",5,"CAR","Tampa Bay",30,"TB",-4,38,"Y","N",2010-09-19,"1:00 PM",2010-09-19 13:00:00,"2010","30","5",20,7
"20100919_6_9",2010,"reg","2","9/19 1:00 ET","Dallas",9,"DAL","Chicago",6,"CHI",-7,41.5,"Y","N",2010-09-19,"1:00 PM",2010-09-19 13:00:00,"2010","6","9",27,20
"20100919_8_16",2010,"reg","2","9/19 1:00 ET","Cleveland",8,"CLE","Kansas City",16,"KC",-3,38,"Y","N",2010-09-19,"1:00 PM",2010-09-19 13:00:00,"2010","16","8",16,14
"20100926_1_25",2010,"reg","3","9/26 4:15 ET","Arizona",1,"ARI","Oakland",25,"OAK",-5.5,39,"Y","N",2010-09-26,"4:15 PM",2010-09-26 16:15:00,"2010","1","25",24,23
"20100926_10_14",2010,"reg","3","9/26 4:15 ET","Indianapolis",14,"IND","Denver",10,"DEN",-6,47,"N","Y",2010-09-26,"4:15 PM",2010-09-26 16:15:00,"2010","14","10",27,13
"20100926_11_20",2010,"reg","3","9/26 1:00 ET","Minnesota",20,"MIN","Detroit",11,"DET",-13,43,"Y","N",2010-09-26,"1:00 PM",2010-09-26 13:00:00,"2010","20","11",24,10
"20100926_15_26",2010,"reg","3","9/26 4:05 ET","Philadelphia",26,"PHI","Jacksonville",15,"JAX",-2.5,45,"N","Y",2010-09-26,"4:05 PM",2010-09-26 16:05:00,"2010","26","15",28,3
"20100926_16_28",2010,"reg","3","9/26 1:00 ET","San Francisco",28,"SF","Kansas City",16,"KC",-3,38,"N","Y",2010-09-26,"1:00 PM",2010-09-26 13:00:00,"2010","16","28",31,10
"20100926_17_29",2010,"reg","3","9/26 4:15 ET","San Diego",17,"LAC","Seattle",29,"SEA",-3.5,44,"N","Y",2010-09-26,"4:15 PM",2010-09-26 16:15:00,"2010","29","17",27,20
"20100926_18_32",2010,"reg","3","9/26 4:05 ET","Washington",32,"WAS","St. Louis",18,"LAR",-5,39,"N","Y",2010-09-26,"4:05 PM",2010-09-26 16:05:00,"2010","18","32",30,16
"20100926_19_24",2010,"reg","3","9/26 8:20 ET","Miami",19,"MIA","NY Jets",24,"NYJ",-2.5,36,"Y","N",2010-09-26,"8:20 PM",2010-09-26 20:20:00,"2010","24","19",31,23
"20100926_2_22",2010,"reg","3","9/26 1:00 ET","New Orleans",22,"NO","Atlanta",2,"ATL",-3,49,"Y","N",2010-09-26,"1:00 PM",2010-09-26 13:00:00,"2010","2","22",27,24
"20100926_23_31",2010,"reg","3","9/26 1:00 ET","NY Giants",23,"NYG","Tennessee",31,"TEN",-3,43.5,"Y","N",2010-09-26,"1:00 PM",2010-09-26 13:00:00,"2010","31","23",29,10
"20100926_27_30",2010,"reg","3","9/26 1:00 ET","Pittsburgh",27,"PIT","Tampa Bay",30,"TB",-2.5,33,"N","Y",2010-09-26,"1:00 PM",2010-09-26 13:00:00,"2010","27","30",38,13
"20100926_3_8",2010,"reg","3","9/26 1:00 ET","Baltimore",3,"BAL","Cleveland",8,"CLE",-12.5,36.5,"Y","N",2010-09-26,"1:00 PM",2010-09-26 13:00:00,"2010","3","8",24,17
"20100926_4_21",2010,"reg","3","9/26 1:00 ET","New England",21,"NE","Buffalo",4,"BUF",-14.5,43,"Y","N",2010-09-26,"1:00 PM",2010-09-26 13:00:00,"2010","21","4",38,30
"20100926_5_7",2010,"reg","3","9/26 1:00 ET","Cincinnati",7,"CIN","Carolina",5,"CAR",-3.5,37,"N","Y",2010-09-26,"1:00 PM",2010-09-26 13:00:00,"2010","7","5",20,7
"20100926_9_13",2010,"reg","3","9/26 1:00 ET","Houston",13,"HOU","Dallas",9,"DAL",-2.5,47.5,"Y","N",2010-09-26,"1:00 PM",2010-09-26 13:00:00,"2010","9","13",27,13
"20100927_6_12",2010,"reg","3","9/27 8:35 ET","Green Bay",12,"GB","Chicago",6,"CHI",-3,45.5,"N","Y",2010-09-27,"8:35 PM",2010-09-27 20:35:00,"2010","6","12",20,17
"20101003_1_17",2010,"reg","4","10/3 4:15 ET","San Diego",17,"LAC","Arizona",1,"ARI",-10,47,"Y","N",2010-10-03,"4:15 PM",2010-10-03 16:15:00,"2010","17","1",41,10
"20101003_10_31",2010,"reg","4","10/3 1:00 ET","Tennessee",31,"TEN","Denver",10,"DEN",-6.5,43.5,"Y","N",2010-10-03,"1:00 PM",2010-10-03 13:00:00,"2010","10","31",26,20
"20101003_11_12",2010,"reg","4","10/3 1:00 ET","Green Bay",12,"GB","Detroit",11,"DET",-14.5,46,"Y","N",2010-10-03,"1:00 PM",2010-10-03 13:00:00,"2010","12","11",28,26
